Sector,Price,Built Up Area,Bedroom,Bathroom,Balcony,Others,Pooja Room,Servant Room,Store Room,Study Room,Floor Num,Total Floor,Facing_North,Facing_North-East,Facing_North-West,Facing_South,Facing_South-East,Facing_South-West,Facing_Unknown,Facing_West,Property Age,Overlooking_Club,Overlooking_Lake facing,Overlooking_Main Road,Overlooking_Others,Overlooking_Park,Overlooking_Pool,NearbyPlace_Business,NearbyPlace_Education,NearbyPlace_Financial,NearbyPlace_Healthcare,NearbyPlace_Leisure,NearbyPlace_Religious,NearbyPlace_Residentail,NearbyPlace_Shopping,NearbyPlace_Transport,Property Ownership,Furnishing,Power Backup,Covered_Parking,Open_Parking,Total Parking,Rating,Sector_encoded
Sector 49,3.05,2165,3,4,4,0,0,1,0,0,10,13,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,2,2,1,3,4,3.2
Sector 86,2.1,1640,3,3,4,0,0,1,0,0,6,22,1,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,1,0,1,4,2.1
Sector 86,2.25,1640,3,3,3,0,1,0,0,0,12,19,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4,2.1
Sector 81,3.7,1660,3,4,4,0,0,1,1,0,6,29,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,4.2,2.7
Sector 82,2.8,1640,3,3,4,0,0,0,1,0,16,32,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,4.1,2.3
Sector 81,3.6,2530,3,4,4,0,0,1,0,0,8,29,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,2,1,3,4,2.7
Sector 86,2.15,1282,2,2,3,0,0,0,0,1,10,21,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,1,2,3.8,2.1
Sector 90,2.8,2280,4,4,3,0,1,1,1,1,9,29,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,2,2,0,2,3.86,1.8
Sector 90,2,1777,3,3,3,0,1,0,0,1,12,29,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,3.86,1.8
Sector 95,0.66,587,2,2,2,0,0,0,0,1,2,19,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,2,3.7,0.9
Sector 70,0.68,763,2,2,1,0,0,0,0,0,5,14,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,4,2.2
Sector 84,2.3,2106,3,3,4,0,0,1,0,0,12,18,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.8,2.1
Sector 72,4.75,2229,4,6,4,0,0,1,0,1,10,40,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,4,3.3
Sector 37,2.15,1467,3,3,3,0,0,0,0,0,5,20,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1,3.9,1.5
Sector 99,2.94,2109,3,4,3,0,0,1,0,0,4,14,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.96,2.1
Sector 102,2.65,1671,3,4,4,0,0,1,0,0,1,25,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4.2,2.3
Sector 91,1.95,1860,3,3,4,0,1,0,0,0,8,13,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4,2.2
Sector 22,3.6,1918,3,3,2,0,1,0,0,0,11,19,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3
Sector 62,3.55,1250,2,2,1,0,0,0,0,0,15,32,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3.7
Sector 49,3.21,1800,3,3,3,1,0,0,0,0,11,14,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,4.1,3.2
Sector 49,3.85,2050,3,4,3,1,0,0,0,1,9,14,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,4.1,3.2
Sector 4,0.62,697,3,2,1,1,0,0,0,0,6,12,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3.8,1.3
Sector 104,2.1,1435,2,2,2,0,0,0,0,0,3,29,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,4.2,2.4
Sector 107,3.18,2563,4,5,4,0,0,1,0,0,8,14,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,1,1,2,4.1,1.3
Sector 102,0.76,980,3,3,2,0,0,0,0,0,9,14,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,2,3.9,2.3
Sector 89,1.6,1470,3,3,3,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,2,1,1,2,3.9,1.6
Sector 70,3,1991,3,4,4,0,0,1,0,0,15,20,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.9,2.2
Sector 107,1.46,1400,2,2,4,0,0,0,0,1,3,14,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,4.1,1.3
Sector 25,3.52,1406,3,3,1,1,0,0,0,0,7,14,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,2,1,0,1,3.8,3.7
Sector 89,1.5,1844,3,4,3,0,0,1,0,0,9,25,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,1,2,3.54,1.6
Sector 35,1.35,1389,2,2,3,0,0,0,0,1,7,14,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.7,1.3
Sector 36,2.97,1369,2,2,4,0,1,1,1,1,7,34,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,2,1,0,1,3.7,1.6
Sector 66,3.95,1920,3,3,4,0,0,1,0,0,12,17,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,2,2,2,0,2,3.9,3.7
Sector 36,4.82,2350,3,3,4,0,0,1,1,0,5,34,0,0,0,0,0,0,1,0,2,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,2,2,2,4,3.7,1.6
Sector 69,1.55,1367,3,2,4,0,1,0,0,0,7,13,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.8,2.4
Sector 65,3.2,1880,3,3,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,1,1,3.9,3.2
Sector 90,2.65,2525,4,4,4,0,1,1,0,0,9,28,0,0,0,0,1,0,0,0,3,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,2,2,0,2,4.1,1.8
Sector 65,3.75,2054,3,3,3,0,0,1,0,0,16,34,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,3.8,3.2
Sector 53,3.29,1278,3,3,2,0,1,0,0,0,12,20,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,2,2,1,3,4,3.6
Sector 65,3.8,1775,3,4,4,0,0,1,0,0,29,34,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Gwal Pahari,2.12,1324,3,3,2,0,1,0,1,0,4,4,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,2,4.02,1.8
Sector 90,2.66,2525,4,4,4,0,1,1,0,0,9,28,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,2,2,0,2,4.1,1.8
Sector 108,4.25,1655,3,4,2,0,0,0,1,0,15,24,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,2,1,3,3.7,3.1
Sector 56,2.2,1343,3,2,2,0,0,0,1,0,2,9,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,1,3.92,2.6
Sector 52,2.4,1392,3,3,2,0,1,0,0,0,11,16,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,2,1,1,2,3.9,2.7
Sector 99,3.3,2730,4,4,4,1,1,1,0,1,10,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,4.02,2.1
Sector 85,3.85,2407,5,4,3,0,0,0,0,0,7,12,0,0,0,0,0,0,1,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,2,2,3,0,3,3.78,1.9
Sector 37,1.29,1604,3,3,3,0,0,0,0,0,16,19,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.5,1.5
Sector 52,2.85,1680,4,4,3,0,1,0,0,0,10,16,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,2,1,1,2,3.9,2.7
Sector 51,2.7,1850,3,3,4,0,1,0,0,0,3,9,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,2,3.7,2.9
Sector 102,1.5,847,2,2,2,0,0,0,0,0,4,26,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,3.9,2.3
Sector 108,3.2,1710,3,3,2,0,0,0,0,0,16,24,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,1,2,3.7,3.1
Sector 85,0.7,596,2,2,2,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,3.9,1.9
Sector 102,3.18,2340,4,4,4,0,1,0,0,0,21,26,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,2,1,3,3.9,2.3
Sector 102,2.8,1607,3,3,3,0,1,0,0,0,15,26,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.9,2.3
Sector 102,2.5,1311,3,3,3,0,1,0,0,0,19,26,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 102,2.65,1607,3,3,3,0,1,0,0,0,15,26,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.9,2.3
Sector 65,2.45,1222,2,2,3,1,0,0,0,0,16,34,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Sector 32,4.49,2156,3,3,4,0,0,1,0,0,2,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,1,2,3.78,3.3
Sector 69,2.45,1400,3,3,2,0,1,0,0,0,4,14,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1,4.2,2.4
Sector 102,2.7,1607,3,3,3,0,1,0,0,0,2,26,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 102,2.55,1465,3,3,3,0,1,0,0,0,15,26,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 84,2.2,1742,3,4,4,0,0,1,0,0,8,14,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.8,2.1
Sector 61,2.8,1340,3,3,2,0,1,1,0,1,3,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,1,2,3.6,2.7
Sector 49,3.65,2000,3,4,3,0,0,0,0,1,0,14,1,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,4.1,3.2
Sector 50,3.7,2446,3,3,2,0,0,1,0,0,12,19,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.5,3.2
Sector 102,0.75,574,2,2,1,0,0,0,0,0,7,12,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,3.8,2.3
Sector 70,3.05,1991,3,4,4,0,0,1,0,0,6,20,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.9,2.2
Sector 69,2.42,1487,3,3,4,0,0,0,0,0,14,26,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.9,2.4
Sector 86,2.11,1925,3,3,4,0,1,0,0,0,6,22,0,0,0,0,0,0,0,1,3,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,2,1,0,1,4,2.1
Sector 47,1.45,901,2,2,2,0,1,0,0,0,4,14,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.5,2.8
Sector 66,4.1,1920,3,3,3,0,0,1,0,0,6,17,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,1,4,3.7
Sector 70,2.89,1694,3,2,4,0,0,1,0,0,8,20,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,2,2,0,2,3.9,2.2
Sector 71,2,1669,3,3,3,0,0,1,0,0,6,14,0,0,0,1,0,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,2,1,0,1,3.9,1.6
Sector 67,4.25,2486,4,4,4,0,0,1,0,0,10,14,0,0,0,1,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.8,2.6
Sector 67,3.79,2176,4,3,4,0,0,1,0,0,6,14,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,2,0,2,3.8,2.6
Sector 22,2.85,1426,2,2,2,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3
Sector 36,3.8,1821,3,2,4,0,1,0,0,0,12,34,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,2,1,0,1,3.7,1.6
Sector 71,2.45,2031,4,3,3,0,0,1,0,0,1,14,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,2,1,0,1,3.9,1.6
Sector 48,4,2163,4,4,4,0,0,1,0,0,11,14,0,0,0,1,0,0,0,0,4,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,2,1,0,1,4.1,3.3
Sector 104,3.45,2269,3,4,4,0,0,1,0,0,10,29,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4.2,2.4
Sector 104,2.35,1574,2,3,3,0,0,1,0,0,17,29,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4.2,2.4
Sector 104,1.95,1435,2,2,2,0,0,0,0,0,14,29,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4.2,2.4
Sector 67,3.2,1792,3,3,4,0,0,1,0,0,11,14,0,0,0,1,0,0,0,0,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.8,2.6
Sector 65,3.35,1423,3,3,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,0,2,2,4.1,3.2
Sector 65,4.6,1805,4,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,0,2,2,4.1,3.2
Sector 65,3.3,1805,4,3,3,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,0,2,2,4.1,3.2
Sector 102,3.2,1700,3,3,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,0,1,1,3.8,2.3
Sector 37,1.5,1547,3,3,3,0,1,0,0,1,2,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,2,3.6,1.5
Sector 82,3.4,1947,3,3,4,0,0,1,0,0,5,32,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,2,1,0,1,4.1,2.3
Sector 31,4.6,2093,3,4,3,0,0,1,0,0,14,18,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,2,4,3.9
Sector 65,3.35,1699,3,3,3,0,0,1,0,1,7,34,0,0,1,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 111,2.46,1908,3,3,2,0,0,1,0,0,9,18,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,2,1,3,3.78,2.8
Sector 89,0.7,608,2,2,3,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,3.76,1.6
Sector 89,0.7,608,2,2,3,0,0,0,0,0,5,14,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,4.06,1.6
Sector 104,1.92,1268,3,3,3,0,0,0,0,0,12,35,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,2,1,1,2,4.04,2.4
Sector 99,1.85,1700,3,5,4,0,0,1,0,0,11,20,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,1,2,3.2,2.1
Sector 68,1.86,1343,3,4,4,0,0,1,0,1,9,35,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2,3.7,1.9
Sector 43,3.17,1917,3,3,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,2,1,1,2,3.82,3.7
Gwal Pahari,1.75,1324,3,3,2,0,1,0,0,0,3,4,1,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,1.8
Sector 43,3.1,1850,3,3,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,2,2,0,2,3.6,3.7
Sector 69,2.35,1487,3,3,4,0,0,0,0,0,9,26,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,3.96,2.4
Sector 43,2.4,1600,3,3,1,1,0,0,0,0,8,18,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,2,1,2,0,2,4,3.7
Sector 53,3.3,1261,3,3,1,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,1,0,1,4,3.6
Sector 57,3.5,2248,3,3,4,0,0,1,0,0,16,18,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4,2.8
Sector 43,4.1,2296,4,4,4,0,0,1,0,0,5,12,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,3.8,3.7
Sector 43,4,2361,4,4,4,0,0,1,0,0,7,10,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,2,1,1,2,3.96,3.7
Sector 69,2.25,1487,3,3,4,0,0,0,0,0,12,26,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,3.92,2.4
Sector 49,3.05,1867,4,3,4,0,1,0,0,0,2,13,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Sector 65,3.4,1693,3,3,3,0,1,0,0,0,6,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Sector 90,3,2374,4,4,2,0,1,1,0,0,0,19,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,2,2,0,2,4.1,1.8
Sector 89,1.65,1156,3,2,2,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,3.58,1.6
Sector 37,0.82,666,3,2,3,0,0,0,0,0,5,23,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,3.7,1.5
Sector 65,2.65,1257,2,2,3,0,0,0,0,0,45,48,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Sector 49,2.95,1721,3,3,4,0,0,0,1,0,0,14,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4,3.2
Sector 95,0.62,627,2,2,1,0,0,0,0,1,8,14,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,3.8,0.9
Sector 67,4.6,2286,3,4,3,0,0,1,0,1,7,21,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,2,2,4,3.8,2.6
Sector 27,3.75,1645,3,3,4,0,0,1,0,0,2,26,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.9,3.8
Sector 3,1.41,1489,2,2,4,0,0,0,0,0,6,17,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,3.96,1.8
Sector 92,1.08,960,2,2,2,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.6,1.8
Sector 36,4.9,2350,3,4,3,0,0,1,0,0,8,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,2,1,0,1,3.7,1.6
Sector 104,2.75,1862,3,4,4,0,0,1,0,0,3,27,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,2,1,1,2,3.9,2.4
Sector 82,3.05,2448,3,3,3,0,0,1,0,0,2,27,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,3.94,2.3
Sector 67,0.8,720,2,2,2,0,0,0,0,0,7,13,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.8,2.6
Sector 65,2.52,1250,2,2,3,0,0,0,0,0,20,34,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 65,2.65,1317,2,2,3,0,0,0,0,1,34,34,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,2,2,0,2,3.8,3.2
Sector 67,2.9,1778,3,3,2,0,0,0,1,1,12,14,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,3.9,2.6
Sector 107,1.74,1809,3,3,3,0,0,0,0,0,4,14,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,2,1,1,2,4.1,1.3
Sector 65,3.8,1856,3,3,4,0,1,1,1,1,24,34,1,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Sector 93,1.81,1615,3,3,2,0,1,1,1,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,2,3.6,1.2
Sector 49,3.15,1721,3,4,4,0,1,1,0,1,13,14,1,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4,3.2
Sector 49,3.05,1721,3,4,4,0,1,1,1,1,3,14,1,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4,3.2
Sector 33,2.1,2058,3,4,4,0,1,0,0,0,14,19,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,0,2,3.86,2
Sector 33,1.35,1351,2,3,3,0,0,0,0,0,8,22,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,1,0,1,3.82,2
Sector 33,1.45,1282,2,2,2,0,1,1,1,1,2,22,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,2,1,1,2,4.02,2
